Product ID,Stock Available
2996,True
2997,True
2998,False
2999,True
3000,True
3001,True
3002,False
3003,True
3004,False
3005,False
3006,False
3007,False
3008,False
3009,False
3010,False
3011,True
3012,True
3013,False
3014,False
3015,True
3016,False
3017,True
3018,False
3019,True
3020,True
3021,True
3022,False
3023,False
3024,False
3025,False
3026,True
3027,True
3028,False
3029,True
3030,False
3031,True
3032,True
3033,True
3034,True
3035,True
3036,True
3037,True
3038,False
3039,False
3040,True
3041,True
3042,False
3043,False
3044,False
3045,False
3046,False
3047,True
3048,True
3049,True
3050,True
3051,False
3052,True
3053,True
3054,True
3055,False
3056,False
3057,False
3058,True
3059,True
3060,True
3061,False
3062,False
3063,False
3064,True
3065,True
3066,True
3067,True
3068,True
3069,False
3070,True
3071,True
3072,False
3073,False
3074,False
3075,True
3076,False
3077,True
3078,True
3079,True
3080,False
3081,True
3082,False
3083,False
3084,False
3085,True
3086,False
3087,False
3088,False
3089,False
3090,True
3091,False
3092,False
3093,True
3094,False
3095,True
3096,False
3097,False
3098,False
3099,True
3100,False
3101,False
3102,False
3103,True
3104,False
3105,False
3106,True
3107,True
3108,False
3109,True
3110,True
3111,True
3112,True
3113,True
3114,False
3115,True
3116,False
3117,False
3118,False
3119,True
3120,False
3121,False
3122,False
3123,True
3124,True
3125,False
3126,True
3127,True
3128,False
3129,False
3130,False
3131,True
3132,False
3133,True
3134,False
3135,True
3136,True
3137,True
3138,False
3139,True
3140,False
3141,True
3142,True
3143,True
3144,True
3145,False
3146,True
3147,False
3148,True
3149,True
3150,True
3151,False
3152,True
3153,False
3154,True
3155,True
3156,False
3157,False
3158,False
3159,False
3160,True
3161,False
3162,True
3163,True
3164,True
3165,False
3166,True
3167,False
3168,True
3169,True
3170,False
3171,True
3172,True
3173,True
3174,False
3175,False
3176,True
3177,False
3178,False
3179,True
3180,False
3181,False
3182,False
3183,False
3184,False
3185,False
3186,False
3187,False
3188,True
3189,False
3190,True
3191,False
3192,False
3193,False
3194,False
3195,False
3196,True
3197,False
3198,True
3199,True
3200,False
3201,True
3202,False
3203,True
3204,False
3205,True
3206,True
3207,False
3208,False
3209,True
3210,True
3211,False
3212,False
3213,False
3214,True
3215,False
3216,True
3217,True
3218,True
3219,False
3220,True
3221,True
3222,True
3223,False
3224,True
3225,False
3226,True
3227,True
3228,False
3229,False
3230,True
3231,False
3232,False
3233,False
3234,True
3235,True
3236,True
3237,False
3238,True
3239,True
3240,True
3241,False
3242,True
3243,False
3244,True
3245,False
3246,False
3247,True
3248,False
3249,True
3250,True
3251,True
3252,True
3253,False
3254,True
3255,False
3256,False
3257,False
3258,True
3259,False
3260,True
3261,True
3262,False
3263,True
3264,True
3265,True
3266,True
3267,False
3268,False
3269,True
3270,False
3271,False
3272,False
3273,True
3274,False
3275,False
3276,False
3277,True
3278,True
3279,False
3280,False
3281,False
3282,False
3283,False
3284,True
3285,False
3286,True
3287,False
3288,True
3289,False
3290,True
3291,False
3292,True
3293,False
3294,True
3295,True
3296,False
3297,False
3298,True
3299,False
3300,False
3301,False
3302,False
3303,True
3304,True
3305,True
3306,True
3307,False
3308,False
3309,False
3310,False
3311,False
3312,True
3313,True
3314,False
3315,False
3316,True
3317,True
3318,False
3319,True
3320,False
3321,False
3322,True
3323,True
3324,True
3325,True
3326,False
3327,True
3328,False
3329,True
3330,False
3331,True
3332,True
3333,True
3334,True
3335,False
3336,False
3337,False
3338,False
3339,True
3340,True
3341,True
3342,False
3343,False
3344,False
3345,False
3346,False
3347,True
3348,True
3349,True
3350,False
3351,False
3352,False
3353,False
3354,False
3355,True
3356,False
3357,True
3358,True
3359,False
3360,True
3361,False
3362,True
3363,True
3364,True
3365,False
3366,True
3367,True
3368,False
3369,False
3370,True
3371,False
3372,False
3373,True
3374,True
3375,False
3376,True
3377,True
3378,True
3379,False
3380,False
3381,False
3382,False
3383,False
3384,False
3385,True
3386,True
3387,False
3388,True
3389,False
3390,False
3391,True
3392,True
3393,False
3394,False
3395,True
3396,False
3397,False
3398,False
3399,False
3400,False
3401,True
3402,False
3403,True
3404,True
3405,False
3406,True
3407,True
3408,False
3409,True
3410,True
3411,True
3412,False
3413,False
3414,True
3415,True
3416,False
3417,True
3418,False
3419,False
3420,True
3421,False
3422,False
3423,False
3424,True
3425,True
3426,True
3427,True
3428,True
3429,True
3430,True
3431,False
3432,True
3433,True
3434,False
3435,True
3436,True
3437,False
3438,True
3439,True
3440,True
3441,True
3442,False
3443,True
3444,False
3445,True
3446,True
3447,False
3448,True
3449,False
3450,False
3451,False
3452,True
3453,True
3454,False
3455,False
3456,True
3457,False
3458,False
3459,False
3460,True
3461,True
3462,False
3463,False
3464,True
3465,False
3466,True
3467,False
3468,False
3469,True
3470,False
3471,False
3472,True
3473,True
3474,False
3475,False
3476,True
3477,False
3478,True
3479,True
3480,False
3481,True
3482,True
3483,False
3484,False
3485,False
3486,True
3487,True
3488,True
3489,False
3490,False
3491,False
3492,False
3493,False
3494,True
3495,True
3496,False
3497,False
3498,False
3499,False
3500,True
3501,True
3502,True
3503,False
3504,False
3505,True
3506,False
3507,False
3508,True
3509,True
3510,True
3511,False
3512,False
3513,True
3514,False
3515,True
3516,False
3517,True
3518,True
3519,False
3520,False
3521,True
3522,True
3523,True
3524,True
3525,True
3526,True
3527,True
3528,False
3529,True
3530,True
3531,True
3532,True
3533,False
3534,False
3535,True
3536,False
3537,True
3538,False
3539,False
3540,True
3541,True
3542,True
3543,True
3544,False
3545,False
3546,False
3547,True
3548,False
3549,False
3550,False
3551,False
3552,True
3553,False
3554,False
3555,False
3556,False
3557,True
3558,True
3559,False
3560,False
3561,True
3562,False
3563,True
3564,False
3565,False
3566,True
3567,False
3568,True
3569,False
3570,False
3571,True
3572,False
3573,True
3574,False
3575,True
3576,False
3577,False
3578,True
3579,True
3580,True
3581,True
3582,True
3583,True
3584,False
3585,True
3586,True
3587,False
3588,True
3589,True
3590,False
3591,False
3592,True
3593,False
3594,True
3595,False
3596,False
3597,True
3598,True
3599,False
3600,False
3601,True
3602,False
3603,False
3604,True
3605,True
3606,True
3607,False
3608,True
3609,True
3610,True
3611,True
3612,True
3613,True
3614,True
3615,True
3616,False
3617,False
3618,False
3619,True
3620,False
3621,False
3622,True
3623,True
3624,True
3625,True
3626,True
3627,False
3628,False
3629,True
3630,True
3631,False
3632,True
3633,True
3634,True
3635,False
3636,False
3637,False
3638,True
3639,False
3640,True
3641,False
3642,True
3643,True
3644,False
3645,True
3646,False
3647,True
3648,False
3649,True
3650,True
3651,True
3652,False
3653,True
3654,False
3655,False
3656,False
3657,True
3658,True
3659,True
3660,False
3661,True
3662,False
3663,True
3664,False
3665,True
3666,False
3667,True
3668,True
3669,True
3670,False
3671,False
3672,False
3673,True
3674,True
3675,True
3676,True
3677,True
3678,False
3679,False
3680,True
3681,True
3682,True
3683,False
3684,True
3685,False
3686,False
3687,False
3688,False
3689,True
3690,False
3691,False
3692,False
3693,True
3694,False
3695,False
3696,True
3697,True
3698,False
3699,True
3700,True
3701,True
3702,True
3703,False
3704,False
3705,False
3706,True
3707,True
3708,True
3709,True
3710,True
3711,True
3712,True
3713,False
3714,True
3715,False
3716,True
3717,True
3718,False
3719,True
3720,True
3721,False
3722,True
3723,False
3724,True
3725,False
3726,False
3727,False
3728,True
3729,True
3730,True
3731,False
3732,False
3733,False
3734,False
3735,False
3736,False
3737,False
3738,True
3739,True
3740,False
3741,True
3742,True
3743,False
3744,False
3745,True
3746,False
3747,False
3748,False
3749,False
3750,False
3751,False
3752,True
3753,True
3754,True
3755,True
3756,True
3757,False
3758,False
3759,True
3760,True
3761,False
3762,False
3763,True
3764,False
3765,True
3766,False
3767,False
3768,True
3769,True
3770,True
3771,True
3772,True
3773,True
3774,False
3775,False
3776,True
3777,False
3778,False
3779,True
3780,True
3781,True
3782,True
3783,False
3784,False
3785,True
3786,True
3787,False
3788,True
3789,True
3790,False
3791,False
3792,False
3793,True
3794,False
3795,True
3796,False
3797,True
3798,True
3799,True
3800,True
3801,False
3802,False
3803,True
3804,False
3805,True
3806,True
3807,True
3808,False
3809,False
3810,False
3811,True
3812,True
3813,False
3814,False
3815,True
3816,False
3817,False
3818,True
3819,True
3820,True
3821,False
3822,False
3823,False
3824,False
3825,False
3826,True
3827,False
3828,True
3829,False
3830,False
3831,False
3832,False
3833,False
3834,True
3835,True
3836,False
3837,False
3838,True
3839,True
3840,False
3841,False
3842,True
3843,False
3844,True
3845,True
3846,False
3847,True
3848,False
3849,False
3850,True
3851,True
3852,True
3853,True
3854,True
3855,False
3856,True
3857,True
3858,False
3859,True
3860,False
3861,True
3862,False
3863,True
3864,True
3865,False
3866,False
3867,True
3868,True
3869,False
3870,True
3871,True
3872,False
3873,False
3874,True
3875,False
3876,False
3877,True
3878,False
3879,False
3880,False
3881,True
3882,True
3883,False
3884,False
3885,False
3886,True
3887,False
3888,True
3889,False
3890,False
3891,True
3892,True
3893,False
3894,True
3895,True
3896,True
3897,False
3898,False
3899,False
3900,True
3901,True
3902,False
3903,True
3904,True
3905,False
3906,True
3907,False
3908,False
3909,True
3910,False
3911,True
3912,True
3913,True
3914,False
3915,False
3916,False
3917,False
3918,False
3919,False
3920,False
3921,True
3922,True
3923,False
3924,False
3925,True
3926,False
3927,False
3928,True
3929,False
3930,False
3931,False
3932,False
3933,False
3934,False
3935,False
3936,False
3937,False
3938,False
3939,False
3940,True
3941,False
3942,True
3943,True
3944,False
3945,True
3946,True
3947,False
3948,False
3949,True
3950,False
3951,True
3952,False
3953,False
3954,False
3955,True
3956,True
3957,False
3958,False
3959,False
3960,True
3961,False
3962,True
3963,False
3964,False
3965,False
3966,False
3967,True
3968,True
3969,False
3970,False
3971,True
3972,False
3973,True
3974,True
3975,False
3976,True
3977,False
3978,False
3979,False
3980,False
3981,False
3982,False
3983,False
3984,True
3985,True
3986,False
3987,True
3988,True
3989,False
3990,True
3991,False
3992,True
3993,False
3994,False
3995,True
3996,True
3997,False
3998,True
3999,False
4000,True
4001,True
4002,False
4003,False
4004,False
4005,False
4006,False
4007,False
4008,False
4009,False
4010,True
4011,True
4012,True
4013,True
4014,True
4015,False
4016,True
4017,False
4018,True
4019,False
4020,False
4021,True
4022,False
4023,True
4024,True
4025,False
4026,True
4027,False
4028,True
4029,False
4030,True
4031,True
4032,True
4033,False
4034,False
4035,False
4036,True
4037,False
4038,True
4039,True
4040,True
4041,True
4042,True
4043,True
4044,False
4045,True
4046,False
4047,False
4048,True
4049,True
4050,False
4051,True
4052,False
4053,False
4054,True
4055,True
4056,True
4057,False
4058,False
4059,True
4060,True
4061,True
4062,False
4063,True
4064,False
4065,False
4066,True
4067,False
4068,True
4069,False
4070,True
4071,False
4072,False
4073,False
4074,False
4075,False
4076,False
4077,False
4078,False
4079,False
4080,False
4081,False
4082,True
4083,True
4084,True
4085,False
4086,False
4087,False
4088,False
4089,False
4090,True
4091,True
4092,True
4093,False
4094,True
4095,True
4096,False
4097,True
4098,False
4099,False
4100,False
4101,False
4102,True
4103,False
4104,True
4105,False
4106,True
4107,True
4108,False
4109,False
4110,False
4111,True
4112,True
4113,False
4114,False
4115,False
4116,False
4117,False
4118,False
4119,True
4120,False
4121,True
4122,False
4123,True
4124,True
4125,False
4126,True
4127,True
4128,False
4129,True
4130,True
4131,True
4132,True
4133,True
4134,True
4135,True
4136,True
4137,True
4138,False
4139,True
4140,False
4141,False
4142,True
4143,True
4144,False
4145,False
4146,True
4147,True
4148,True
4149,False
4150,False
4151,True
4152,False
4153,True
4154,True
4155,True
4156,True
4157,False
4158,False
4159,True
4160,True
4161,False
4162,True
4163,True
4164,False
4165,True
4166,False
4167,False
4168,True
4169,False
4170,False
4171,False
4172,True
4173,False
4174,True
4175,True
4176,True
4177,True
4178,True
4179,False
4180,True
4181,True
4182,False
4183,True
4184,True
4185,False
4186,False
4187,False
4188,False
4189,False
4190,False
4191,True
4192,True
4193,True
4194,False
4195,True
4196,True
4197,True
4198,False
4199,False
4200,True
4201,True
4202,False
4203,False
4204,False
4205,True
4206,True
4207,True
4208,False
4209,True
4210,True
4211,False
4212,True
4213,False
4214,False
4215,False
4216,False
4217,False
4218,False
4219,True
4220,True
4221,True
4222,True
4223,False
4224,False
4225,True
4226,True
4227,True
4228,True
4229,True
4230,False
4231,False
4232,True
4233,False
4234,False
4235,False
4236,True
4237,False
4238,True
4239,False
4240,True
4241,False
4242,False
4243,False
4244,True
4245,True
4246,False
4247,False
4248,True
4249,False
4250,False
4251,False
4252,True
4253,True
4254,False
4255,True
4256,False
4257,False
4258,True
4259,True
4260,True
4261,True
4262,False
4263,True
4264,False
4265,True
4266,True
4267,False
4268,True
4269,True
4270,False
4271,False
4272,False
4273,False
4274,False
4275,True
4276,True
4277,True
4278,False
4279,False
4280,False
4281,False
4282,False
4283,True
4284,False
4285,False
4286,True
4287,True
4288,False
4289,True
4290,True
4291,True
4292,False
4293,True
4294,True
4295,True
4296,True
4297,False
4298,True
4299,True
4300,True
4301,False
4302,False
4303,True
4304,False
4305,False
4306,False
4307,True
4308,False
4309,True
4310,True
4311,True
4312,False
4313,False
4314,False
4315,False
4316,False
4317,True
4318,True
4319,True
4320,True
4321,False
4322,False
4323,True
4324,True
4325,False
4326,False
4327,False
4328,True
4329,True
4330,False
4331,True
4332,True
4333,False
4334,False
4335,False
4336,True
4337,False
4338,True
4339,False
4340,True
4341,True
4342,False
4343,False
4344,True
4345,False
4346,True
4347,False
4348,True
4349,False
4350,True
4351,True
4352,True
4353,False
4354,True
4355,False
4356,True
4357,True
4358,False
4359,False
4360,False
4361,False
4362,True
4363,False
4364,False
4365,False
4366,False
4367,True
4368,False
4369,False
4370,False
4371,False
4372,True
4373,True
4374,True
4375,False
4376,False
4377,True
4378,False
4379,True
4380,True
4381,False
4382,False
4383,False
4384,False
4385,True
4386,False
4387,False
4388,True
4389,False
4390,False
4391,False
4392,False
4393,False
4394,True
4395,False
4396,False
4397,True
4398,False
4399,True
4400,True
4401,False
4402,False
4403,False
4404,True
4405,False
4406,False
4407,False
4408,False
4409,True
4410,True
4411,True
4412,False
4413,True
4414,False
4415,True
4416,False
4417,True
4418,False
4419,True
4420,True
4421,True
4422,True
4423,False
4424,True
4425,False
4426,False
4427,False
4428,False
4429,True
4430,True
4431,True
4432,True
4433,False
4434,False
4435,True
4436,False
4437,False
4438,True
4439,True
4440,True
4441,True
4442,False
4443,True
4444,True
4445,True
4446,False
4447,False
4448,False
4449,False
4450,True
4451,True
4452,True
4453,False
4454,True
4455,True
4456,False
4457,True
4458,True
4459,False
4460,False
4461,True
4462,False
4463,True
4464,True
4465,True
4466,False
4467,True
4468,True
4469,True
4470,False
4471,False
4472,True
4473,True
4474,True
4475,False
4476,False
4477,False
4478,False
4479,True
4480,False
4481,True
4482,False
4483,True
4484,True
4485,False
4486,False
4487,True
4488,False
4489,True
4490,True
4491,True
4492,False
4493,False
4494,True
4495,False
4496,True
4497,True
4498,False
4499,False
4500,True
4501,False
4502,False
4503,False
4504,True
4505,True
4506,False
4507,True
4508,True
4509,True
4510,True
4511,False
4512,False
4513,False
4514,True
4515,True
4516,False
4517,True
4518,True
4519,False
4520,False
4521,False
4522,True
4523,True
4524,False
4525,False
4526,True
4527,True
4528,False
4529,True
4530,True
4531,True
4532,False
4533,True
4534,True
4535,False
4536,True
4537,True
4538,False
4539,True
4540,True
4541,False
4542,False
4543,False
4544,False
4545,False
4546,False
4547,True
4548,True
4549,False
4550,False
4551,False
4552,True
4553,True
4554,True
4555,True
4556,True
4557,True
4558,True
4559,True
4560,False
4561,False
4562,False
4563,False
4564,True
4565,True
4566,False
4567,False
4568,False
4569,False
4570,False
4571,True
4572,False
4573,False
4574,True
4575,True
4576,False
4577,False
4578,False
4579,False
4580,False
4581,False
4582,True
4583,True
4584,True
4585,True
4586,False
4587,False
4588,True
4589,True
4590,True
4591,True
4592,True
4593,True
4594,False
4595,True
4596,False
4597,False
4598,True
4599,False
4600,False
4601,True
4602,False
4603,False
4604,False
4605,True
4606,False
4607,False
4608,True
4609,False
4610,False
4611,True
4612,True
4613,False
4614,False
4615,True
4616,True
4617,False
4618,False
4619,True
4620,True
4621,True
4622,False
4623,True
4624,False
4625,False
4626,False
4627,False
4628,True
4629,True
4630,True
4631,False
4632,False
4633,True
4634,True
4635,True
4636,False
4637,True
4638,False
4639,True
4640,False
4641,False
4642,False
4643,True
4644,False
4645,False
4646,False
4647,True
4648,False
4649,True
4650,True
4651,True
4652,True
4653,False
4654,True
4655,False
4656,False
4657,False
4658,False
4659,False
4660,False
4661,False
4662,False
4663,False
4664,False
4665,False
4666,False
4667,True
4668,True
4669,True
4670,True
4671,False
4672,False
4673,False
4674,True
4675,False
4676,True
4677,False
4678,True
4679,True
4680,True
4681,True
4682,True
4683,True
4684,True
4685,True
4686,False
4687,True
4688,True
4689,True
4690,False
4691,True
4692,False
4693,True
4694,True
4695,False
4696,True
4697,True
4698,True
4699,False
4700,True
4701,False
4702,True
4703,False
4704,True
4705,True
4706,True
4707,True
4708,False
4709,False
4710,False
4711,False
4712,True
4713,False
4714,True
4715,True
4716,False
4717,True
4718,True
4719,True
4720,False
4721,True
4722,False
4723,False
4724,False
4725,True
4726,False
4727,True
4728,False
4729,True
4730,False
4731,False
4732,False
4733,True
4734,False
4735,False
4736,False
4737,False
4738,True
4739,False
4740,False
4741,True
4742,True
4743,False
4744,False
4745,True
4746,True
4747,False
4748,False
4749,True
4750,False
4751,True
4752,False
4753,False
4754,False
4755,True
4756,False
4757,True
4758,False
4759,False
4760,False
4761,False
4762,True
4763,True
4764,True
4765,True
4766,False
4767,True
4768,True
4769,False
4770,True
4771,False
4772,False
4773,True
4774,True
4775,True
4776,True
4777,True
4778,True
4779,True
4780,False
4781,False
4782,True
4783,False
4784,True
4785,True
4786,False
4787,True
4788,False
4789,False
4790,True
4791,False
4792,True
4793,False
4794,False
4795,False
4796,False
4797,True
4798,False
4799,True
4800,True
4801,False
4802,True
4803,False
4804,True
4805,False
4806,False
4807,True
4808,False
4809,False
4810,True
4811,False
4812,False
4813,True
4814,True
4815,False
4816,True
4817,False
4818,False
4819,True
4820,True
4821,True
4822,False
4823,True
4824,True
4825,True
4826,False
4827,True
4828,True
4829,True
4830,False
4831,False
4832,False
4833,True
4834,True
4835,False
4836,True
4837,True
4838,False
4839,True
4840,True
4841,True
4842,True
4843,False
4844,False
4845,False
4846,False
4847,True
4848,False
4849,True
4850,False
4851,False
4852,False
4853,False
4854,True
4855,False
4856,False
4857,True
4858,False
4859,False
4860,True
4861,False
4862,True
4863,False
4864,True
4865,False
4866,False
4867,True
4868,True
4869,True
4870,False
4871,True
4872,False
4873,True
4874,True
4875,True
4876,True
4877,False
4878,False
4879,True
4880,False
4881,False
4882,True
4883,False
4884,True
4885,False
4886,True
4887,False
4888,True
4889,True
4890,True
4891,True
4892,False
4893,False
4894,False
4895,True
4896,True
4897,True
4898,True
4899,False
4900,False
4901,False
4902,True
4903,True
4904,False
4905,True
4906,False
4907,False
4908,False
4909,True
4910,True
4911,True
4912,True
4913,True
4914,False
4915,False
4916,False
4917,True
4918,False
4919,True
4920,False
4921,True
4922,True
4923,False
4924,True
4925,False
4926,False
4927,False
4928,True
4929,True
4930,False
4931,False
4932,True
4933,True
4934,False
4935,True
4936,True
4937,False
4938,False
4939,True
4940,True
4941,True
4942,False
4943,False
4944,True
4945,False
4946,True
4947,False
4948,False
4949,True
4950,False
4951,True
4952,False
4953,True
4954,False
4955,True
4956,True
4957,True
4958,True
4959,True
4960,True
4961,True
4962,True
4963,False
4964,True
4965,False
4966,False
4967,False
4968,True
4969,True
4970,True
4971,True
4972,False
4973,True
4974,False
4975,True
4976,True
4977,False
4978,True
4979,False
4980,True
4981,True
4982,True
4983,False
4984,False
4985,False
4986,True
4987,False
4988,False
4989,True
4990,False
4991,True
4992,False
4993,True
4994,True
4995,True
4996,False
4997,False
4998,True
4999,False
5000,False
