Product ID,Product Name,Price
1229,Product 1229,98.18
1230,Product 1230,153.77
1231,Product 1231,527.67
1232,Product 1232,516.59
1233,Product 1233,805.65
1234,Product 1234,97.54
1235,Product 1235,668.44
1236,Product 1236,549.11
1237,Product 1237,55.8
1238,Product 1238,61.45
1239,Product 1239,929.81
1240,Product 1240,392.32
1241,Product 1241,690.39
1242,Product 1242,482.03
1243,Product 1243,484.78
1244,Product 1244,604.49
1245,Product 1245,793.74
1246,Product 1246,504.51
1247,Product 1247,147.18
1248,Product 1248,516.28
1249,Product 1249,807.19
1250,Product 1250,760.28
1251,Product 1251,364.2
1252,Product 1252,416.15
1253,Product 1253,717.76
1254,Product 1254,793.55
1255,Product 1255,949.78
1256,Product 1256,799.85
1257,Product 1257,969.18
1258,Product 1258,255.9
1259,Product 1259,908.15
1260,Product 1260,94.39
1261,Product 1261,703.36
1262,Product 1262,972.78
1263,Product 1263,909.61
1264,Product 1264,513.78
1265,Product 1265,104.66
1266,Product 1266,73.44
1267,Product 1267,103.8
1268,Product 1268,454.48
1269,Product 1269,207.11
1270,Product 1270,793.74
1271,Product 1271,283.02
1272,Product 1272,511.3
1273,Product 1273,306.39
1274,Product 1274,693.63
1275,Product 1275,524.7
1276,Product 1276,354.36
1277,Product 1277,695.56
1278,Product 1278,142.92
1279,Product 1279,359.25
1280,Product 1280,462.27
1281,Product 1281,223.39
1282,Product 1282,636.27
1283,Product 1283,553.91
1284,Product 1284,760.3
1285,Product 1285,279.66
1286,Product 1286,889.41
1287,Product 1287,458.02
1288,Product 1288,863.78
1289,Product 1289,154.63
1290,Product 1290,579.44
1291,Product 1291,508.91
1292,Product 1292,263.45
1293,Product 1293,89.61
1294,Product 1294,52.06
1295,Product 1295,357.2
1296,Product 1296,900.52
1297,Product 1297,690.67
1298,Product 1298,453.04
1299,Product 1299,532.5
1300,Product 1300,403.26
1301,Product 1301,622.12
1302,Product 1302,756.39
1303,Product 1303,631.46
1304,Product 1304,675.56
1305,Product 1305,816.54
1306,Product 1306,701.93
1307,Product 1307,968.69
1308,Product 1308,459.97
1309,Product 1309,118.22
1310,Product 1310,97.69
1311,Product 1311,569.4
1312,Product 1312,710.3
1313,Product 1313,110.31
1314,Product 1314,805.09
1315,Product 1315,402.45
1316,Product 1316,99.0
1317,Product 1317,373.89
1318,Product 1318,897.6
1319,Product 1319,249.76
1320,Product 1320,668.77
1321,Product 1321,328.71
1322,Product 1322,158.87
1323,Product 1323,493.53
1324,Product 1324,724.44
1325,Product 1325,909.44
1326,Product 1326,368.39
1327,Product 1327,372.99
1328,Product 1328,956.29
1329,Product 1329,114.42
1330,Product 1330,691.61
1331,Product 1331,147.22
1332,Product 1332,233.47
1333,Product 1333,568.1
1334,Product 1334,812.19
1335,Product 1335,168.35
1336,Product 1336,599.96
1337,Product 1337,994.15
1338,Product 1338,870.98
1339,Product 1339,647.96
1340,Product 1340,679.32
1341,Product 1341,729.96
1342,Product 1342,770.46
1343,Product 1343,906.89
1344,Product 1344,385.44
1345,Product 1345,295.42
1346,Product 1346,50.48
1347,Product 1347,69.1
1348,Product 1348,121.72
1349,Product 1349,858.47
1350,Product 1350,394.42
1351,Product 1351,572.51
1352,Product 1352,214.25
1353,Product 1353,805.13
1354,Product 1354,246.5
1355,Product 1355,527.52
1356,Product 1356,471.69
1357,Product 1357,481.07
1358,Product 1358,166.23
1359,Product 1359,911.98
1360,Product 1360,391.06
1361,Product 1361,739.31
1362,Product 1362,615.09
1363,Product 1363,617.58
1364,Product 1364,691.61
1365,Product 1365,445.39
1366,Product 1366,964.88
1367,Product 1367,859.29
1368,Product 1368,804.85
1369,Product 1369,391.27
1370,Product 1370,780.09
1371,Product 1371,910.39
1372,Product 1372,570.01
1373,Product 1373,418.7
1374,Product 1374,921.26
1375,Product 1375,506.52
1376,Product 1376,440.3
1377,Product 1377,741.13
1378,Product 1378,638.33
1379,Product 1379,638.68
1380,Product 1380,725.59
1381,Product 1381,981.95
1382,Product 1382,837.98
1383,Product 1383,536.64
1384,Product 1384,421.0
1385,Product 1385,495.92
1386,Product 1386,946.23
1387,Product 1387,119.15
1388,Product 1388,249.63
1389,Product 1389,881.72
1390,Product 1390,239.51
1391,Product 1391,739.6
1392,Product 1392,840.01
1393,Product 1393,497.86
1394,Product 1394,371.71
1395,Product 1395,621.68
1396,Product 1396,843.62
1397,Product 1397,362.52
1398,Product 1398,896.86
1399,Product 1399,906.0
1400,Product 1400,909.88
1401,Product 1401,796.72
1402,Product 1402,716.68
1403,Product 1403,165.1
1404,Product 1404,316.29
1405,Product 1405,935.77
1406,Product 1406,907.7
1407,Product 1407,334.24
1408,Product 1408,815.52
1409,Product 1409,989.6
1410,Product 1410,838.1
1411,Product 1411,492.02
1412,Product 1412,938.43
1413,Product 1413,502.85
1414,Product 1414,326.29
1415,Product 1415,427.78
1416,Product 1416,656.76
1417,Product 1417,167.03
1418,Product 1418,598.25
1419,Product 1419,697.14
1420,Product 1420,198.56
1421,Product 1421,303.32
1422,Product 1422,837.42
1423,Product 1423,661.78
1424,Product 1424,839.82
1425,Product 1425,920.97
1426,Product 1426,186.25
1427,Product 1427,769.88
1428,Product 1428,678.42
1429,Product 1429,151.34
1430,Product 1430,857.36
1431,Product 1431,746.93
1432,Product 1432,154.33
1433,Product 1433,426.52
1434,Product 1434,116.9
1435,Product 1435,55.09
1436,Product 1436,259.04
1437,Product 1437,325.89
1438,Product 1438,225.46
1439,Product 1439,924.62
1440,Product 1440,472.23
1441,Product 1441,240.51
1442,Product 1442,322.18
1443,Product 1443,92.95
1444,Product 1444,366.3
1445,Product 1445,895.42
1446,Product 1446,718.38
1447,Product 1447,162.07
1448,Product 1448,783.23
1449,Product 1449,957.61
1450,Product 1450,453.93
1451,Product 1451,521.77
1452,Product 1452,602.18
1453,Product 1453,474.55
1454,Product 1454,51.69
1455,Product 1455,767.84
1456,Product 1456,988.55
1457,Product 1457,235.1
1458,Product 1458,840.35
1459,Product 1459,181.42
1460,Product 1460,219.15
1461,Product 1461,553.01
1462,Product 1462,746.39
1463,Product 1463,583.82
1464,Product 1464,555.96
1465,Product 1465,205.55
1466,Product 1466,958.23
1467,Product 1467,722.64
1468,Product 1468,986.3
1469,Product 1469,214.59
1470,Product 1470,677.63
1471,Product 1471,465.67
1472,Product 1472,631.01
1473,Product 1473,246.57
1474,Product 1474,972.35
1475,Product 1475,960.43
1476,Product 1476,486.76
1477,Product 1477,560.23
1478,Product 1478,523.71
1479,Product 1479,503.36
1480,Product 1480,672.52
1481,Product 1481,689.89
1482,Product 1482,713.49
1483,Product 1483,148.22
1484,Product 1484,743.66
1485,Product 1485,638.88
1486,Product 1486,475.05
1487,Product 1487,337.02
1488,Product 1488,317.08
1489,Product 1489,306.89
1490,Product 1490,838.05
1491,Product 1491,567.59
1492,Product 1492,754.49
1493,Product 1493,110.43
1494,Product 1494,720.31
1495,Product 1495,80.61
1496,Product 1496,557.81
1497,Product 1497,945.86
1498,Product 1498,180.19
1499,Product 1499,601.81
1500,Product 1500,839.49
1501,Product 1501,466.84
1502,Product 1502,902.5
1503,Product 1503,787.25
1504,Product 1504,617.0
1505,Product 1505,521.18
1506,Product 1506,63.74
1507,Product 1507,587.81
1508,Product 1508,685.05
1509,Product 1509,486.07
1510,Product 1510,764.77
1511,Product 1511,817.65
1512,Product 1512,282.34
1513,Product 1513,632.76
1514,Product 1514,600.79
1515,Product 1515,798.43
1516,Product 1516,603.88
1517,Product 1517,542.25
1518,Product 1518,595.24
1519,Product 1519,604.39
1520,Product 1520,181.44
1521,Product 1521,239.2
1522,Product 1522,165.75
1523,Product 1523,504.05
1524,Product 1524,315.12
1525,Product 1525,826.55
1526,Product 1526,849.43
1527,Product 1527,684.61
1528,Product 1528,128.64
1529,Product 1529,756.9
1530,Product 1530,875.91
1531,Product 1531,476.36
1532,Product 1532,952.23
1533,Product 1533,705.47
1534,Product 1534,741.47
1535,Product 1535,75.86
1536,Product 1536,109.64
1537,Product 1537,457.2
1538,Product 1538,556.22
1539,Product 1539,290.23
1540,Product 1540,463.27
1541,Product 1541,587.74
1542,Product 1542,550.23
1543,Product 1543,582.67
1544,Product 1544,86.24
1545,Product 1545,339.93
1546,Product 1546,881.65
1547,Product 1547,892.33
1548,Product 1548,402.83
1549,Product 1549,923.16
1550,Product 1550,392.18
1551,Product 1551,310.66
1552,Product 1552,253.28
1553,Product 1553,699.21
1554,Product 1554,600.96
1555,Product 1555,986.75
1556,Product 1556,483.62
1557,Product 1557,485.26
1558,Product 1558,616.78
1559,Product 1559,68.25
1560,Product 1560,166.93
1561,Product 1561,326.33
1562,Product 1562,585.17
1563,Product 1563,502.15
1564,Product 1564,568.18
1565,Product 1565,107.99
1566,Product 1566,644.69
1567,Product 1567,903.9
1568,Product 1568,110.45
1569,Product 1569,231.39
1570,Product 1570,739.36
1571,Product 1571,443.96
1572,Product 1572,78.68
1573,Product 1573,617.27
1574,Product 1574,772.35
1575,Product 1575,593.62
1576,Product 1576,923.82
1577,Product 1577,658.49
1578,Product 1578,419.91
1579,Product 1579,457.16
1580,Product 1580,996.31
1581,Product 1581,280.51
1582,Product 1582,998.19
1583,Product 1583,581.12
1584,Product 1584,419.99
1585,Product 1585,422.02
1586,Product 1586,678.36
1587,Product 1587,871.06
1588,Product 1588,855.04
1589,Product 1589,323.58
1590,Product 1590,933.1
1591,Product 1591,296.0
1592,Product 1592,411.81
1593,Product 1593,849.65
1594,Product 1594,162.33
1595,Product 1595,874.87
1596,Product 1596,277.86
1597,Product 1597,979.36
1598,Product 1598,190.57
1599,Product 1599,459.64
1600,Product 1600,297.39
1601,Product 1601,922.73
1602,Product 1602,413.47
1603,Product 1603,258.51
1604,Product 1604,170.39
1605,Product 1605,917.5
1606,Product 1606,449.46
1607,Product 1607,642.34
1608,Product 1608,761.9
1609,Product 1609,903.4
1610,Product 1610,588.44
1611,Product 1611,834.61
1612,Product 1612,807.11
1613,Product 1613,228.29
1614,Product 1614,572.72
1615,Product 1615,528.43
1616,Product 1616,60.74
1617,Product 1617,600.01
1618,Product 1618,656.18
1619,Product 1619,92.1
1620,Product 1620,151.05
1621,Product 1621,51.25
1622,Product 1622,217.35
1623,Product 1623,276.9
1624,Product 1624,688.94
1625,Product 1625,98.07
1626,Product 1626,378.81
1627,Product 1627,178.94
1628,Product 1628,395.49
1629,Product 1629,205.75
1630,Product 1630,340.02
1631,Product 1631,572.08
1632,Product 1632,705.12
1633,Product 1633,567.7
1634,Product 1634,727.41
1635,Product 1635,950.58
1636,Product 1636,121.49
1637,Product 1637,54.34
1638,Product 1638,444.36
1639,Product 1639,343.81
1640,Product 1640,698.42
1641,Product 1641,402.52
1642,Product 1642,820.2
1643,Product 1643,685.61
1644,Product 1644,913.17
1645,Product 1645,163.68
1646,Product 1646,127.97
1647,Product 1647,822.92
1648,Product 1648,583.73
1649,Product 1649,753.65
1650,Product 1650,980.62
1651,Product 1651,606.06
1652,Product 1652,240.54
1653,Product 1653,548.72
1654,Product 1654,798.74
1655,Product 1655,803.92
1656,Product 1656,353.0
1657,Product 1657,169.68
1658,Product 1658,354.95
1659,Product 1659,569.04
1660,Product 1660,715.61
1661,Product 1661,76.01
1662,Product 1662,193.13
1663,Product 1663,278.13
1664,Product 1664,797.98
1665,Product 1665,888.12
1666,Product 1666,68.22
1667,Product 1667,827.99
1668,Product 1668,420.4
1669,Product 1669,752.19
1670,Product 1670,898.81
1671,Product 1671,547.26
1672,Product 1672,872.18
1673,Product 1673,59.47
1674,Product 1674,502.84
1675,Product 1675,914.24
1676,Product 1676,371.42
1677,Product 1677,820.89
1678,Product 1678,543.39
1679,Product 1679,334.97
1680,Product 1680,959.64
1681,Product 1681,858.84
1682,Product 1682,793.82
1683,Product 1683,526.38
1684,Product 1684,385.28
1685,Product 1685,376.32
1686,Product 1686,175.7
1687,Product 1687,895.31
1688,Product 1688,744.55
1689,Product 1689,580.65
1690,Product 1690,117.4
1691,Product 1691,465.78
1692,Product 1692,983.41
1693,Product 1693,750.09
1694,Product 1694,670.69
1695,Product 1695,115.76
1696,Product 1696,322.96
1697,Product 1697,910.63
1698,Product 1698,988.32
1699,Product 1699,529.77
1700,Product 1700,73.92
1701,Product 1701,945.82
1702,Product 1702,934.51
1703,Product 1703,625.35
1704,Product 1704,405.84
1705,Product 1705,991.94
1706,Product 1706,888.68
1707,Product 1707,239.1
1708,Product 1708,183.96
1709,Product 1709,462.47
1710,Product 1710,549.97
1711,Product 1711,626.66
1712,Product 1712,128.77
1713,Product 1713,655.82
1714,Product 1714,880.6
1715,Product 1715,385.32
1716,Product 1716,407.0
1717,Product 1717,308.78
1718,Product 1718,838.85
1719,Product 1719,694.89
1720,Product 1720,839.57
1721,Product 1721,100.35
1722,Product 1722,373.52
1723,Product 1723,723.38
1724,Product 1724,104.09
1725,Product 1725,270.67
1726,Product 1726,606.79
1727,Product 1727,525.33
1728,Product 1728,981.05
1729,Product 1729,116.76
1730,Product 1730,771.54
1731,Product 1731,319.02
1732,Product 1732,82.28
1733,Product 1733,996.46
1734,Product 1734,364.0
1735,Product 1735,743.87
1736,Product 1736,266.04
1737,Product 1737,772.3
1738,Product 1738,83.14
1739,Product 1739,999.61
1740,Product 1740,632.33
1741,Product 1741,875.69
1742,Product 1742,314.39
1743,Product 1743,479.46
1744,Product 1744,733.94
1745,Product 1745,977.32
1746,Product 1746,324.12
1747,Product 1747,366.95
1748,Product 1748,821.2
1749,Product 1749,407.22
1750,Product 1750,723.86
1751,Product 1751,510.26
1752,Product 1752,655.71
1753,Product 1753,213.35
1754,Product 1754,70.26
1755,Product 1755,630.75
1756,Product 1756,294.57
1757,Product 1757,299.28
1758,Product 1758,219.24
1759,Product 1759,706.76
1760,Product 1760,448.44
1761,Product 1761,110.46
1762,Product 1762,958.6
1763,Product 1763,276.51
1764,Product 1764,929.13
1765,Product 1765,742.84
1766,Product 1766,507.13
1767,Product 1767,707.2
1768,Product 1768,500.48
1769,Product 1769,176.39
1770,Product 1770,859.87
1771,Product 1771,705.32
1772,Product 1772,529.18
1773,Product 1773,473.7
1774,Product 1774,947.33
1775,Product 1775,848.51
1776,Product 1776,887.55
1777,Product 1777,892.84
1778,Product 1778,666.56
1779,Product 1779,985.71
1780,Product 1780,550.37
1781,Product 1781,488.99
1782,Product 1782,648.62
1783,Product 1783,815.04
1784,Product 1784,587.43
1785,Product 1785,481.24
1786,Product 1786,653.25
1787,Product 1787,961.52
1788,Product 1788,630.14
1789,Product 1789,447.84
1790,Product 1790,254.8
1791,Product 1791,758.09
1792,Product 1792,138.54
1793,Product 1793,536.95
1794,Product 1794,300.76
1795,Product 1795,604.38
1796,Product 1796,519.59
1797,Product 1797,507.22
1798,Product 1798,176.69
1799,Product 1799,653.62
1800,Product 1800,952.57
1801,Product 1801,508.54
1802,Product 1802,951.38
1803,Product 1803,254.63
1804,Product 1804,83.37
1805,Product 1805,634.14
1806,Product 1806,625.6
1807,Product 1807,289.19
1808,Product 1808,470.65
1809,Product 1809,256.28
1810,Product 1810,941.06
1811,Product 1811,260.65
1812,Product 1812,875.58
1813,Product 1813,713.6
1814,Product 1814,411.59
1815,Product 1815,889.95
1816,Product 1816,578.97
1817,Product 1817,257.33
1818,Product 1818,627.5
1819,Product 1819,268.06
1820,Product 1820,794.54
1821,Product 1821,193.08
1822,Product 1822,156.44
1823,Product 1823,752.27
1824,Product 1824,239.91
1825,Product 1825,201.2
1826,Product 1826,259.71
1827,Product 1827,136.48
1828,Product 1828,342.22
1829,Product 1829,948.71
1830,Product 1830,988.12
1831,Product 1831,264.29
1832,Product 1832,397.01
1833,Product 1833,720.21
1834,Product 1834,971.43
1835,Product 1835,512.35
1836,Product 1836,898.03
1837,Product 1837,744.62
1838,Product 1838,670.84
1839,Product 1839,339.63
1840,Product 1840,965.82
1841,Product 1841,62.74
1842,Product 1842,816.39
1843,Product 1843,145.36
1844,Product 1844,660.18
1845,Product 1845,508.29
1846,Product 1846,675.85
1847,Product 1847,333.65
1848,Product 1848,329.28
1849,Product 1849,253.14
1850,Product 1850,674.37
1851,Product 1851,469.95
1852,Product 1852,236.2
1853,Product 1853,351.55
1854,Product 1854,655.29
1855,Product 1855,765.56
1856,Product 1856,357.08
1857,Product 1857,488.29
1858,Product 1858,423.74
1859,Product 1859,739.56
1860,Product 1860,918.99
1861,Product 1861,845.29
1862,Product 1862,577.57
1863,Product 1863,535.38
1864,Product 1864,970.83
1865,Product 1865,951.01
1866,Product 1866,667.98
1867,Product 1867,909.14
1868,Product 1868,392.3
1869,Product 1869,366.82
1870,Product 1870,269.44
1871,Product 1871,288.27
1872,Product 1872,740.42
1873,Product 1873,724.76
1874,Product 1874,519.85
1875,Product 1875,62.94
1876,Product 1876,899.15
1877,Product 1877,139.74
1878,Product 1878,826.24
1879,Product 1879,967.01
1880,Product 1880,624.43
1881,Product 1881,586.83
1882,Product 1882,847.91
1883,Product 1883,115.55
1884,Product 1884,590.25
1885,Product 1885,747.37
1886,Product 1886,818.3
1887,Product 1887,112.75
1888,Product 1888,956.91
1889,Product 1889,852.24
1890,Product 1890,452.09
1891,Product 1891,754.85
1892,Product 1892,674.71
1893,Product 1893,572.75
1894,Product 1894,381.23
1895,Product 1895,262.87
1896,Product 1896,66.3
1897,Product 1897,918.2
1898,Product 1898,345.89
1899,Product 1899,471.55
1900,Product 1900,51.85
1901,Product 1901,751.12
1902,Product 1902,622.88
1903,Product 1903,857.49
1904,Product 1904,381.67
1905,Product 1905,984.76
1906,Product 1906,748.2
1907,Product 1907,614.89
1908,Product 1908,922.25
1909,Product 1909,450.46
1910,Product 1910,594.29
1911,Product 1911,424.36
1912,Product 1912,346.74
1913,Product 1913,190.55
1914,Product 1914,520.43
1915,Product 1915,752.75
1916,Product 1916,87.86
1917,Product 1917,672.53
1918,Product 1918,821.83
1919,Product 1919,544.48
1920,Product 1920,285.97
1921,Product 1921,839.76
1922,Product 1922,734.79
1923,Product 1923,691.2
1924,Product 1924,69.05
1925,Product 1925,738.5
1926,Product 1926,231.49
1927,Product 1927,218.31
1928,Product 1928,296.86
1929,Product 1929,953.97
1930,Product 1930,992.51
1931,Product 1931,221.52
1932,Product 1932,67.71
1933,Product 1933,998.91
1934,Product 1934,702.26
1935,Product 1935,262.69
1936,Product 1936,679.09
1937,Product 1937,560.74
1938,Product 1938,697.66
1939,Product 1939,549.4
1940,Product 1940,865.82
1941,Product 1941,939.26
1942,Product 1942,917.98
1943,Product 1943,71.06
1944,Product 1944,606.45
1945,Product 1945,952.57
1946,Product 1946,226.24
1947,Product 1947,970.08
1948,Product 1948,782.3
1949,Product 1949,499.85
1950,Product 1950,469.74
1951,Product 1951,845.37
1952,Product 1952,331.96
1953,Product 1953,218.94
1954,Product 1954,330.83
1955,Product 1955,450.23
1956,Product 1956,837.05
1957,Product 1957,896.64
1958,Product 1958,739.16
1959,Product 1959,287.65
1960,Product 1960,823.0
1961,Product 1961,701.9
1962,Product 1962,753.91
1963,Product 1963,851.49
1964,Product 1964,752.39
1965,Product 1965,606.5
1966,Product 1966,279.59
1967,Product 1967,853.56
1968,Product 1968,742.66
1969,Product 1969,827.24
1970,Product 1970,92.36
1971,Product 1971,778.16
1972,Product 1972,844.52
1973,Product 1973,643.79
1974,Product 1974,389.54
1975,Product 1975,556.65
1976,Product 1976,272.44
1977,Product 1977,604.54
1978,Product 1978,762.04
1979,Product 1979,457.61
1980,Product 1980,71.01
1981,Product 1981,390.69
1982,Product 1982,566.94
1983,Product 1983,648.97
1984,Product 1984,112.47
1985,Product 1985,951.5
1986,Product 1986,913.29
1987,Product 1987,205.14
1988,Product 1988,359.19
1989,Product 1989,893.04
1990,Product 1990,857.2
1991,Product 1991,474.27
1992,Product 1992,301.88
1993,Product 1993,62.45
1994,Product 1994,907.43
1995,Product 1995,257.89
1996,Product 1996,755.22
1997,Product 1997,266.18
1998,Product 1998,798.62
1999,Product 1999,629.06
2000,Product 2000,789.76
2001,Product 2001,151.36
2002,Product 2002,736.92
2003,Product 2003,952.78
2004,Product 2004,615.44
2005,Product 2005,229.24
2006,Product 2006,491.41
2007,Product 2007,773.83
2008,Product 2008,801.56
2009,Product 2009,185.87
2010,Product 2010,210.24
2011,Product 2011,463.3
2012,Product 2012,128.02
2013,Product 2013,587.53
2014,Product 2014,854.45
2015,Product 2015,289.48
2016,Product 2016,284.37
2017,Product 2017,678.62
2018,Product 2018,527.13
2019,Product 2019,563.65
2020,Product 2020,85.77
2021,Product 2021,784.39
2022,Product 2022,736.58
2023,Product 2023,313.94
2024,Product 2024,216.99
2025,Product 2025,757.03
2026,Product 2026,149.6
2027,Product 2027,241.35
2028,Product 2028,772.97
2029,Product 2029,985.73
2030,Product 2030,674.69
2031,Product 2031,513.85
2032,Product 2032,190.68
2033,Product 2033,217.9
2034,Product 2034,992.37
2035,Product 2035,443.7
2036,Product 2036,463.73
2037,Product 2037,479.05
2038,Product 2038,956.06
2039,Product 2039,735.34
2040,Product 2040,992.17
2041,Product 2041,318.78
2042,Product 2042,227.93
2043,Product 2043,312.26
2044,Product 2044,195.44
2045,Product 2045,810.59
2046,Product 2046,804.59
2047,Product 2047,171.37
2048,Product 2048,951.61
2049,Product 2049,772.4
2050,Product 2050,520.17
2051,Product 2051,448.5
2052,Product 2052,371.21
2053,Product 2053,959.6
2054,Product 2054,731.76
2055,Product 2055,376.86
2056,Product 2056,278.75
2057,Product 2057,416.41
2058,Product 2058,517.94
2059,Product 2059,312.28
2060,Product 2060,631.34
2061,Product 2061,348.82
2062,Product 2062,188.06
2063,Product 2063,434.01
2064,Product 2064,157.05
2065,Product 2065,326.75
2066,Product 2066,858.56
2067,Product 2067,410.47
2068,Product 2068,828.8
2069,Product 2069,979.01
2070,Product 2070,688.67
2071,Product 2071,60.73
2072,Product 2072,900.53
2073,Product 2073,379.58
2074,Product 2074,283.65
2075,Product 2075,861.49
2076,Product 2076,638.98
2077,Product 2077,69.73
2078,Product 2078,929.77
2079,Product 2079,382.71
2080,Product 2080,358.72
2081,Product 2081,357.43
2082,Product 2082,788.22
2083,Product 2083,994.51
2084,Product 2084,911.92
2085,Product 2085,119.32
2086,Product 2086,518.9
2087,Product 2087,532.3
2088,Product 2088,420.15
2089,Product 2089,811.13
2090,Product 2090,312.98
2091,Product 2091,82.29
2092,Product 2092,860.12
2093,Product 2093,831.47
2094,Product 2094,157.67
2095,Product 2095,997.04
2096,Product 2096,477.53
2097,Product 2097,305.14
2098,Product 2098,134.62
2099,Product 2099,608.98
2100,Product 2100,589.31
2101,Product 2101,434.8
2102,Product 2102,494.49
2103,Product 2103,861.28
2104,Product 2104,907.83
2105,Product 2105,412.73
2106,Product 2106,131.56
2107,Product 2107,407.31
2108,Product 2108,447.51
2109,Product 2109,637.75
2110,Product 2110,968.52
2111,Product 2111,924.08
2112,Product 2112,76.44
2113,Product 2113,56.32
2114,Product 2114,361.91
2115,Product 2115,547.05
2116,Product 2116,156.27
2117,Product 2117,688.34
2118,Product 2118,368.68
2119,Product 2119,986.49
2120,Product 2120,882.45
2121,Product 2121,519.75
2122,Product 2122,992.44
2123,Product 2123,648.45
2124,Product 2124,710.86
2125,Product 2125,482.15
2126,Product 2126,79.58
2127,Product 2127,494.67
2128,Product 2128,104.06
2129,Product 2129,689.72
2130,Product 2130,425.96
2131,Product 2131,128.13
2132,Product 2132,345.77
2133,Product 2133,946.49
2134,Product 2134,743.43
2135,Product 2135,103.26
2136,Product 2136,275.08
2137,Product 2137,686.76
2138,Product 2138,399.64
2139,Product 2139,589.99
2140,Product 2140,159.66
2141,Product 2141,640.24
2142,Product 2142,983.23
2143,Product 2143,139.66
2144,Product 2144,64.17
2145,Product 2145,430.41
2146,Product 2146,322.41
2147,Product 2147,777.07
2148,Product 2148,632.21
2149,Product 2149,509.75
2150,Product 2150,569.82
2151,Product 2151,239.83
2152,Product 2152,498.06
2153,Product 2153,971.14
2154,Product 2154,422.38
2155,Product 2155,468.72
2156,Product 2156,963.38
2157,Product 2157,147.04
2158,Product 2158,375.27
2159,Product 2159,356.21
2160,Product 2160,468.33
2161,Product 2161,388.79
2162,Product 2162,765.51
2163,Product 2163,956.59
2164,Product 2164,959.52
2165,Product 2165,432.66
2166,Product 2166,233.51
2167,Product 2167,849.33
2168,Product 2168,715.16
2169,Product 2169,900.91
2170,Product 2170,69.43
2171,Product 2171,165.2
2172,Product 2172,61.33
2173,Product 2173,852.46
2174,Product 2174,494.7
2175,Product 2175,716.72
2176,Product 2176,196.86
2177,Product 2177,772.06
2178,Product 2178,415.1
2179,Product 2179,348.72
2180,Product 2180,391.75
2181,Product 2181,464.3
2182,Product 2182,643.64
2183,Product 2183,164.3
2184,Product 2184,112.33
2185,Product 2185,540.92
2186,Product 2186,147.0
2187,Product 2187,386.18
2188,Product 2188,501.4
2189,Product 2189,451.03
2190,Product 2190,420.17
2191,Product 2191,506.61
2192,Product 2192,584.94
2193,Product 2193,209.75
2194,Product 2194,800.33
2195,Product 2195,794.22
2196,Product 2196,689.82
2197,Product 2197,247.45
2198,Product 2198,544.28
2199,Product 2199,398.26
2200,Product 2200,168.03
2201,Product 2201,117.2
2202,Product 2202,757.83
2203,Product 2203,485.06
2204,Product 2204,866.54
2205,Product 2205,589.2
2206,Product 2206,885.06
2207,Product 2207,127.9
2208,Product 2208,301.58
2209,Product 2209,501.27
2210,Product 2210,894.89
2211,Product 2211,96.14
2212,Product 2212,722.19
2213,Product 2213,944.91
2214,Product 2214,403.66
2215,Product 2215,901.81
2216,Product 2216,609.48
2217,Product 2217,831.5
2218,Product 2218,537.85
2219,Product 2219,473.31
2220,Product 2220,94.34
2221,Product 2221,835.24
2222,Product 2222,180.89
2223,Product 2223,632.27
2224,Product 2224,592.34
2225,Product 2225,441.59
2226,Product 2226,728.23
2227,Product 2227,787.19
2228,Product 2228,659.38
2229,Product 2229,521.3
2230,Product 2230,137.88
2231,Product 2231,729.02
2232,Product 2232,373.23
2233,Product 2233,959.09
2234,Product 2234,700.19
2235,Product 2235,198.57
2236,Product 2236,119.15
2237,Product 2237,984.82
2238,Product 2238,616.27
2239,Product 2239,777.39
2240,Product 2240,347.28
2241,Product 2241,907.29
2242,Product 2242,58.48
2243,Product 2243,900.72
2244,Product 2244,188.04
2245,Product 2245,324.06
2246,Product 2246,75.62
2247,Product 2247,755.52
2248,Product 2248,504.37
2249,Product 2249,556.25
2250,Product 2250,535.44
2251,Product 2251,542.36
2252,Product 2252,87.38
2253,Product 2253,441.37
2254,Product 2254,134.69
2255,Product 2255,358.67
2256,Product 2256,563.16
2257,Product 2257,358.92
2258,Product 2258,738.47
2259,Product 2259,644.34
2260,Product 2260,564.29
2261,Product 2261,573.38
2262,Product 2262,877.32
2263,Product 2263,700.46
2264,Product 2264,132.55
2265,Product 2265,251.02
2266,Product 2266,345.88
2267,Product 2267,976.27
2268,Product 2268,817.75
2269,Product 2269,528.85
2270,Product 2270,428.74
2271,Product 2271,223.25
2272,Product 2272,437.86
2273,Product 2273,369.9
2274,Product 2274,566.84
2275,Product 2275,134.01
2276,Product 2276,524.51
2277,Product 2277,474.17
2278,Product 2278,582.14
2279,Product 2279,737.77
2280,Product 2280,261.05
2281,Product 2281,54.03
2282,Product 2282,746.97
2283,Product 2283,171.08
2284,Product 2284,326.56
2285,Product 2285,182.62
2286,Product 2286,253.61
2287,Product 2287,986.24
2288,Product 2288,512.52
2289,Product 2289,620.21
2290,Product 2290,155.85
2291,Product 2291,849.19
2292,Product 2292,438.45
2293,Product 2293,589.96
2294,Product 2294,202.07
2295,Product 2295,545.78
2296,Product 2296,957.0
2297,Product 2297,564.97
2298,Product 2298,406.66
2299,Product 2299,121.77
2300,Product 2300,389.01
2301,Product 2301,713.06
2302,Product 2302,852.52
2303,Product 2303,901.61
